id,emoji,description,ocurrences
1628,📌,pushpin,7
1631,😋,face savoring food,1
1631,🎳,bowling,1
1632,😋,face savoring food,1
1632,🎳,bowling,1
1633,🤤,drooling face,1
1634,🤤,drooling face,1
1635,🏻,light skin tone,1
1636,🏻,light skin tone,1
1647,👍🏿,thumbs up: dark skin tone,1
1648,👍🏿,thumbs up: dark skin tone,1
1649,😉,winking face,1
1649,👑,crown,1
1649,🍼,baby bottle,1
1649,🔥,fire,1
1650,😉,winking face,1
1650,👑,crown,1
1650,🍼,baby bottle,1
1650,🔥,fire,1
1665,✍️,writing hand,1
1665,🤙,call me hand,1
1666,✍️,writing hand,1
1666,🤙,call me hand,1
1669,👹,ogre,1
1669,🤏,pinching hand,1
1670,👹,ogre,1
1670,🤏,pinching hand,1
1675,💯,hundred points,1
1675,🥛,glass of milk,1
1675,☑️,check box with check,1
1676,💯,hundred points,1
1676,🥛,glass of milk,1
1676,☑️,check box with check,1
1689,😍,smiling face with heart-eyes,1
1689,🤤,drooling face,1
1689,🔞,no one under eighteen,1
1689,🥵,hot face,1
1689,🍆,eggplant,1
1689,😮‍💨,face exhaling,1
1689,💦,sweat droplets,1
1689,😈,smiling face with horns,1
1689,🔥,fire,1
1690,🤤,drooling face,2
1691,🤤,drooling face,2
1698,😉,winking face,1
1699,😉,winking face,1
1714,🧐,face with monocle,2
1715,🧐,face with monocle,2
1720,🥵,hot face,1
1721,🥵,hot face,1
1722,🧡,orange heart,1
1723,🧡,orange heart,1
1730,👋,waving hand,1
1730,🍕,pizza,1
1730,🙏,folded hands,1
1730,💪🏽,flexed biceps: medium skin tone,1
1731,👋,waving hand,1
1731,🍕,pizza,1
1731,🙏,folded hands,1
1731,💪🏽,flexed biceps: medium skin tone,1
1734,😋,face savoring food,1
1735,😋,face savoring food,1
1736,🤡,clown face,1
1737,🤡,clown face,1
1740,🥵,hot face,1
1741,🥵,hot face,1
1744,😩,weary face,6
1745,😩,weary face,6
1750,🥰,smiling face with hearts,1
1751,🥰,smiling face with hearts,1
1760,💓,beating heart,1
1761,💓,beating heart,1
1766,👻,ghost,1
1767,👻,ghost,1
1772,⭐,star,2
1773,⭐,star,2
1782,🤣,rolling on the floor laughing,3
1783,🤣,rolling on the floor laughing,3
1792,🍑,peach,1
1793,🍑,peach,1
1796,😱,face screaming in fear,1
1796,🚨,police car light,1
1797,😱,face screaming in fear,1
1797,🚨,police car light,1
1800,😆,grinning squinting face,1
1801,😆,grinning squinting face,1
1806,🙌,raising hands,1
1806,🌐,globe with meridians,1
1806,💬,speech balloon,1
1807,🙌,raising hands,1
1807,🌐,globe with meridians,1
1807,💬,speech balloon,1
1810,😭,loudly crying face,1
1810,😩,weary face,2
1811,😭,loudly crying face,1
1811,😩,weary face,2
1816,⤵️,right arrow curving down,1
1817,⤵️,right arrow curving down,1
1820,👉🏼,backhand index pointing right: medium-light skin tone,1
1820,🔽,downwards button,1
1820,😱,face screaming in fear,1
1821,👉🏼,backhand index pointing right: medium-light skin tone,1
1821,🔽,downwards button,1
1821,😱,face screaming in fear,1
1826,🦑,squid,1
1826,🍳,cooking,1
1826,🥛,glass of milk,1
1826,🎣,fishing pole,1
1826,🥩,cut of meat,1
1826,🍗,poultry leg,1
1828,☑️,check box with check,1
1829,🤔,thinking face,1
1829,😂,face with tears of joy,1
1830,🙈,see-no-evil monkey,1
1830,👉🏻,backhand index pointing right: light skin tone,1
1830,💦,sweat droplets,1
1834,⚠️,warning,1
1834,🐂,ox,1
1843,😭,loudly crying face,1
1844,😭,loudly crying face,1
1846,☑️,check box with check,1
1847,🥺,pleading face,1
1847,💘,heart with arrow,1
1851,🆗,OK button,1
1857,🕊️,dove,1
1857,🇲🇽,flag: Mexico,1
1857,📍,round pushpin,2
1857,👧🏻,girl: light skin tone,1
1857,🧒🏻,child: light skin tone,1
1858,💙,blue heart,1
1858,💛,yellow heart,1
1860,🤤,drooling face,1
1866,❤️,red heart,1
1867,🔥,fire,3
1874,🤣,rolling on the floor laughing,1
1880,👿,angry face with horns,1
1880,💦,sweat droplets,1
1880,🍼,baby bottle,1
1880,🔥,fire,2
1882,🙈,see-no-evil monkey,1
1882,🔃,clockwise vertical arrows,1
1882,🥵,hot face,1
1882,🔄,counterclockwise arrows button,1
1882,😴,sleeping face,1
1882,💦,sweat droplets,1
1886,😱,face screaming in fear,1
1892,😍,smiling face with heart-eyes,1
1893,🥛,glass of milk,1
1893,💦,sweat droplets,1
1896,🤣,rolling on the floor laughing,1
1899,😃,grinning face with big eyes,1
1899,🥛,glass of milk,1
1899,💦,sweat droplets,4
1899,🤪,zany face,2
1901,🍑,peach,1
1901,🤤,drooling face,1
1901,🍆,eggplant,1
1906,🥲,smiling face with tear,1
1906,😐,neutral face,1
1909,😿,crying cat,2
1916,🥺,pleading face,1
1918,🤧,sneezing face,1
1920,😆,grinning squinting face,1
1922,🍑,peach,1
1922,🥵,hot face,1
1922,💦,sweat droplets,1
1922,🎥,movie camera,1
1922,🔥,fire,1
1927,😈,smiling face with horns,1
1927,💦,sweat droplets,2
1927,🍌,banana,1
1930,🔥,fire,1
1930,💦,sweat droplets,1
1931,✨,sparkles,1
1932,🍑,peach,1
1932,🍆,eggplant,1
1933,😫,tired face,1
1937,🤤,drooling face,1
1939,🚁,helicopter,19
1945,🔥,fire,1
1945,💵,dollar banknote,1
1945,🍆,eggplant,2
1945,💦,sweat droplets,1
1945,💸,money with wings,1
1948,😅,grinning face with sweat,1
1948,🤷🏾‍♂️,man shrugging: medium-dark skin tone,1
1951,😔,pensive face,1
1954,🤪,zany face,1
1955,😍,smiling face with heart-eyes,2
1955,😮‍💨,face exhaling,1
1956,🥛,glass of milk,1
1958,😂,face with tears of joy,1
1959,☄️,comet,1
1961,❤️,red heart,1
1961,🇱🇻,flag: Latvia,1
1962,😌,relieved face,1
1964,🤤,drooling face,1
1964,🍼,baby bottle,1
1964,💵,dollar banknote,1
1971,🚽,toilet,1
1971,💦,sweat droplets,2
1977,🥰,smiling face with hearts,3
1979,👉,backhand index pointing right,1
1979,💥,collision,1
1981,🤣,rolling on the floor laughing,3
1982,🤣,rolling on the floor laughing,3
1982,☠️,skull and crossbones,3
1983,👍🏼,thumbs up: medium-light skin tone,1
1993,🙌,raising hands,1
1994,🤤,drooling face,1
1994,🍼,baby bottle,1
1997,👌🏼,OK hand: medium-light skin tone,2
2002,🤣,rolling on the floor laughing,1
2003,🔵,blue circle,1
2003,ℹ️,information,1
2003,🔴,red circle,1
2005,😋,face savoring food,1
2005,💦,sweat droplets,1
2009,😍,smiling face with heart-eyes,1
2009,🍆,eggplant,1
2009,🔥,fire,2
2010,😍,smiling face with heart-eyes,1
2010,🍆,eggplant,1
2010,🔥,fire,2
2021,😡,pouting face,1
2022,😡,pouting face,1
2031,🦈,shark,1
2032,🦈,shark,1
2037,📌,pushpin,7
2038,📌,pushpin,7
2041,😋,face savoring food,1
2041,🎳,bowling,1
2042,😋,face savoring food,1
2042,🎳,bowling,1
2043,🤤,drooling face,1
2044,🤤,drooling face,1
2049,🏻,light skin tone,1
2050,🏻,light skin tone,1
2057,👍🏿,thumbs up: dark skin tone,1
2058,👍🏿,thumbs up: dark skin tone,1
2059,😉,winking face,1
2059,👑,crown,1
2059,🍼,baby bottle,1
2059,🔥,fire,1
2060,😉,winking face,1
2060,👑,crown,1
2060,🍼,baby bottle,1
2060,🔥,fire,1
2077,✍️,writing hand,1
2077,🤙,call me hand,1
2078,✍️,writing hand,1
2078,🤙,call me hand,1
2079,👹,ogre,1
2079,🤏,pinching hand,1
2080,👹,ogre,1
2080,🤏,pinching hand,1
2085,💯,hundred points,1
2085,🥛,glass of milk,1
2085,☑️,check box with check,1
2086,💯,hundred points,1
2086,🥛,glass of milk,1
2086,☑️,check box with check,1
2099,🤤,drooling face,2
2100,🤤,drooling face,2
2107,😉,winking face,1
2108,😉,winking face,1
2123,🧐,face with monocle,2
2124,🧐,face with monocle,2
2129,😁,beaming face with smiling eyes,1
2130,😁,beaming face with smiling eyes,1
2131,🥵,hot face,1
2132,🥵,hot face,1
2133,🧡,orange heart,1
2134,🧡,orange heart,1
2141,👋,waving hand,1
2141,🍕,pizza,1
2141,🙏,folded hands,1
2141,💪🏽,flexed biceps: medium skin tone,1
2142,👋,waving hand,1
2142,🍕,pizza,1
2142,🙏,folded hands,1
2142,💪🏽,flexed biceps: medium skin tone,1
2145,😋,face savoring food,1
2146,😋,face savoring food,1
2147,🤡,clown face,1
2148,🤡,clown face,1
2151,🥵,hot face,1
2152,🥵,hot face,1
2155,😩,weary face,6
2156,😩,weary face,6
2161,🥰,smiling face with hearts,1
2162,🥰,smiling face with hearts,1
2173,😍,smiling face with heart-eyes,1
2174,💓,beating heart,1
2175,💓,beating heart,1
2180,👻,ghost,1
2181,👻,ghost,1
2186,⭐,star,2
2187,⭐,star,2
2196,🤣,rolling on the floor laughing,3
2197,🤣,rolling on the floor laughing,3
2207,🍑,peach,1
2208,🍑,peach,1
2211,😱,face screaming in fear,1
2211,🚨,police car light,1
2212,😱,face screaming in fear,1
2212,🚨,police car light,1
2215,😆,grinning squinting face,1
2216,😆,grinning squinting face,1
2221,🙌,raising hands,1
2221,🌐,globe with meridians,1
2221,💬,speech balloon,1
2222,🙌,raising hands,1
2222,🌐,globe with meridians,1
2222,💬,speech balloon,1
2225,💚,green heart,1
2226,😭,loudly crying face,1
2226,😩,weary face,2
2227,😭,loudly crying face,1
2227,😩,weary face,2
2232,⤵️,right arrow curving down,1
2233,⤵️,right arrow curving down,1
2236,👉🏼,backhand index pointing right: medium-light skin tone,1
2236,🔽,downwards button,1
2236,😱,face screaming in fear,1
2237,👉🏼,backhand index pointing right: medium-light skin tone,1
2237,🔽,downwards button,1
2237,😱,face screaming in fear,1
2240,🥵,hot face,1
2240,❤️,red heart,1
2243,🤍,white heart,1
2244,🍿,popcorn,1
2244,🌍,globe showing Europe-Africa,1
2244,😃,grinning face with big eyes,1
2244,❓,red question mark,2
2244,❗,red exclamation mark,1
2244,🖇️,linked paperclips,2
2244,🎥,movie camera,1
2247,🔥,fire,1
2248,💦,sweat droplets,1
2250,🥲,smiling face with tear,1
2254,😏,smirking face,1
2254,🥛,glass of milk,1
2254,🍆,eggplant,1
2254,💦,sweat droplets,1
2255,😿,crying cat,1
2256,😈,smiling face with horns,2
2256,😋,face savoring food,1
2256,🥺,pleading face,1
2256,🔥,fire,2
2257,💦,sweat droplets,1
2258,🥵,hot face,2
2258,😈,smiling face with horns,1
2259,❤,red heart,1
2259,💞,revolving hearts,3
2261,🏼,medium-light skin tone,1
2263,💕,two hearts,1
2263,😉,winking face,1
2263,💭,thought balloon,1
2263,🐬,dolphin,1
2268,🍼,baby bottle,1
2271,😅,grinning face with sweat,1
2271,🙃,upside-down face,1
2271,😵‍💫,face with spiral eyes,1
2274,😍,smiling face with heart-eyes,1
2274,👅,tongue,1
2288,🔥,fire,2
2289,🤩,star-struck,1
2291,😈,smiling face with horns,1
2291,🔥,fire,1
2292,💀,skull,9
2293,♥️,heart suit,1
2293,🇦🇹,flag: Austria,1
2294,✈️,airplane,1
2295,💦,sweat droplets,1
2295,🔥,fire,2
2297,❤️,red heart,1
2297,🥰,smiling face with hearts,1
2297,💇🏾‍♀️,woman getting haircut: medium-dark skin tone,1
2299,🍑,peach,2
2299,🤤,drooling face,2
2299,🥵,hot face,1
2299,🍆,eggplant,2
2299,💦,sweat droplets,3
2299,🔥,fire,1
2302,❤️,red heart,1
2303,🤤,drooling face,2
2306,😵‍💫,face with spiral eyes,1
2312,💔,broken heart,1
2313,📲,mobile phone with arrow,1
2313,❤️,red heart,1
2313,🍦,soft ice cream,1
2319,🥵,hot face,5
2322,😍,smiling face with heart-eyes,3
2322,🤤,drooling face,3
2326,🔫,water pistol,1
2330,🍑,peach,1
2330,🔥,fire,2
2331,😏,smirking face,1
2331,🍆,eggplant,1
2331,🔥,fire,2
2331,💦,sweat droplets,1
2333,😋,face savoring food,1
2334,😅,grinning face with sweat,1
2334,🍶,sake,1
2334,🐄,cow,1
2336,😂,face with tears of joy,13
2338,🛰️,satellite,1
2340,😕,confused face,1
2344,🤢,nauseated face,3
2344,🤮,face vomiting,3
2349,🇪🇸,flag: Spain,1
2350,👉🏽,backhand index pointing right: medium skin tone,1
2350,👀,eyes,1
2354,🤤,drooling face,3
2359,🙃,upside-down face,3
2363,😍,smiling face with heart-eyes,1
2373,🔗,link,1
2373,🎥,movie camera,1
2374,🏼,medium-light skin tone,1
2374,🐄,cow,4
2375,🍆,eggplant,2
2375,💦,sweat droplets,1
2377,💪🏽,flexed biceps: medium skin tone,1
2379,💞,revolving hearts,1
2380,😋,face savoring food,1
2382,💕,two hearts,1
2383,🍆,eggplant,1
2383,🔥,fire,3
2386,📍,round pushpin,1
2386,🗓️,spiral calendar,1
2389,🍰,shortcake,1
2389,🏼,medium-light skin tone,1
2389,✨,sparkles,1
2389,♈,Aries,1
2390,💦,sweat droplets,3
2393,🤤,drooling face,2
2393,👅,tongue,3
2393,👌,OK hand,1
2393,👉,backhand index pointing right,1
2393,💦,sweat droplets,5
2393,🍼,baby bottle,3
2395,🥛,glass of milk,1
2395,🌡️,thermometer,1
2395,🍆,eggplant,1
2395,💦,sweat droplets,1
2395,🍼,baby bottle,1
2395,🔥,fire,1
2397,😂,face with tears of joy,1
2399,😵‍💫,face with spiral eyes,1
2406,😏,smirking face,2
2406,📌,pushpin,1
2406,👇🏻,backhand index pointing down: light skin tone,3
2406,🤑,money-mouth face,1
2406,🥛,glass of milk,2
2406,🇲🇽,flag: Mexico,1
2406,▶️,play button,1
2406,💰,money bag,1
2406,💦,sweat droplets,2
2406,🇺🇲,flag: U.S. Outlying Islands,1
2406,💵,dollar banknote,1
2412,😂,face with tears of joy,3
2413,😗,kissing face,1
2414,🥲,smiling face with tear,1
2416,🙌🏻,raising hands: light skin tone,4
2417,😍,smiling face with heart-eyes,1
2417,🤤,drooling face,1
2422,😭,loudly crying face,1
2423,🍑,peach,1
2423,👌,OK hand,1
2423,😎,smiling face with sunglasses,1
2423,😋,face savoring food,1
2423,🔥,fire,1
2424,😪,sleepy face,1
2430,😋,face savoring food,1
2435,😾,pouting cat,1
2435,😋,face savoring food,1
2437,👇,backhand index pointing down,1
2438,😍,smiling face with heart-eyes,1
2442,🔄,counterclockwise arrows button,1
2442,🍆,eggplant,1
2442,🍼,baby bottle,1
2442,💧,droplet,1
2447,😉,winking face,2
2451,😘,face blowing a kiss,1
2453,😭,loudly crying face,2
2457,🥲,smiling face with tear,2
2460,🥛,glass of milk,1
2460,⏬,fast down button,11
2466,😍,smiling face with heart-eyes,1
2466,🐷,pig face,1
2466,💦,sweat droplets,1
2468,🟢,green circle,1
2473,🤣,rolling on the floor laughing,1
2473,🤤,drooling face,1
2476,😂,face with tears of joy,1
2477,💀,skull,1
2485,😭,loudly crying face,3
2488,💋,kiss mark,1
2490,🥵,hot face,1
2490,💦,sweat droplets,1
2491,🤷🏼,person shrugging: medium-light skin tone,1
2495,😭,loudly crying face,1
2497,🤤,drooling face,1
2503,🧈,butter,1
2503,🧠,brain,1
2503,🥳,partying face,1
2503,🥓,bacon,1
2503,⚡,high voltage,1
2503,🥚,egg,1
2503,🧀,cheese wedge,1
2503,💪🏻,flexed biceps: light skin tone,1
2503,🥩,cut of meat,1
2503,🔥,fire,1
2504,🤣,rolling on the floor laughing,1
2507,🥐,croissant,1
2507,☕,hot beverage,2
2507,💰,money bag,1
2507,📍,round pushpin,1
2507,📸,camera with flash,1
2509,🛒,shopping cart,1
2509,〰️,wavy dash,2
2509,🔴,red circle,1
2509,〽️,part alternation mark,1
2509,🟢,green circle,1
2509,🔗,link,1
2509,🟡,yellow circle,1
2513,👉,backhand index pointing right,1
2513,💥,collision,2
2513,😱,face screaming in fear,1
2516,🤤,drooling face,1
2516,🥛,glass of milk,1
2516,💦,sweat droplets,1
2516,🍌,banana,1
2521,😈,smiling face with horns,3
2522,💉,syringe,2
2522,💎,gem stone,1
2522,👤,bust in silhouette,1
2522,💜,purple heart,1
2522,🍲,pot of food,1
2522,📆,tear-off calendar,1
2522,🍹,tropical drink,1
2522,💕,two hearts,1
2522,🔮,crystal ball,1
2522,🐶,dog face,1
2522,🍎,red apple,1
2524,😶,face without mouth,2
2531,😈,smiling face with horns,2
2532,🔥,fire,3
2538,🤣,rolling on the floor laughing,1
2538,🏻,light skin tone,1
2542,🤣,rolling on the floor laughing,1
2543,❤️,red heart,1
2547,🏽,medium skin tone,1
2547,🤭,face with hand over mouth,1
2548,🍑,peach,1
2548,🥵,hot face,1
2548,🔄,counterclockwise arrows button,1
2548,🍆,eggplant,1
2548,💦,sweat droplets,1
2548,🔥,fire,1
2552,😬,grimacing face,1
2553,😹,cat with tears of joy,1
2556,📲,mobile phone with arrow,1
2561,❤️,red heart,1
2562,🥵,hot face,1
2562,😏,smirking face,1
2562,💦,sweat droplets,1
2566,💕,two hearts,11
2567,🔴,red circle,1
2568,🤣,rolling on the floor laughing,1
2568,🥳,partying face,1
2571,😭,loudly crying face,1
2573,⭐,star,2
2575,😮‍💨,face exhaling,1
2576,💆‍♂️,man getting massage,1
2576,🍎,red apple,1
2577,❤️,red heart,1
2578,❤️,red heart,1
2579,😂,face with tears of joy,4
2585,🛌,person in bed,1
2587,😳,flushed face,1
2589,😏,smirking face,1
2589,😈,smiling face with horns,1
2590,🤣,rolling on the floor laughing,1
2592,🏻,light skin tone,2
2594,🐯,tiger face,1
2594,🐶,dog face,1
2599,🇪🇸,flag: Spain,1
2600,😬,grimacing face,1
2601,🥵,hot face,1
2601,🤤,drooling face,1
2601,💦,sweat droplets,1
2602,☕,hot beverage,1
2602,😄,grinning face with smiling eyes,1
2603,👿,angry face with horns,3
2603,🍆,eggplant,2
2603,💦,sweat droplets,7
2604,🤣,rolling on the floor laughing,1
2606,🟠,orange circle,1
2607,🐷,pig face,1
2608,⛲,fountain,1
2608,📸,camera with flash,1
2608,🗞,rolled-up newspaper,1
2614,😅,grinning face with sweat,3
2614,😂,face with tears of joy,3
2614,🤣,rolling on the floor laughing,3
2615,🥺,pleading face,1
2615,😵‍💫,face with spiral eyes,1
2617,⬇️,down arrow,1
2618,🥴,woozy face,1
2618,🔥,fire,1
2622,🔷,large blue diamond,1
2623,🤤,drooling face,1
2625,🤤,drooling face,1
2634,🔷,large blue diamond,1
2636,🥲,smiling face with tear,1
2636,😂,face with tears of joy,1
2636,🙃,upside-down face,1
2638,👉,backhand index pointing right,1
2638,🍎,red apple,1
2641,🔴,red circle,1
2642,🔵,blue circle,1
2653,🍆,eggplant,1
2653,💦,sweat droplets,2
2657,😭,loudly crying face,1
2658,😈,smiling face with horns,1
2658,💵,dollar banknote,2
2658,🤑,money-mouth face,2
2659,😏,smirking face,1
2660,🥛,glass of milk,1
2661,😡,pouting face,2
2662,😝,squinting face with tongue,1
2667,😫,tired face,1
2670,✅,check mark button,3
2671,🥛,glass of milk,1
2671,🍌,banana,2
2672,🥵,hot face,1
2672,🔥,fire,1
2672,🍆,eggplant,1
2672,💦,sweat droplets,1
2674,🔗,link,1
2676,😿,crying cat,1
2678,🤤,drooling face,1
2679,😁,beaming face with smiling eyes,1
2679,😋,face savoring food,1
2680,😏,smirking face,2
2680,🤤,drooling face,1
2680,🥛,glass of milk,1
2680,🍪,cookie,1
2680,🔄,counterclockwise arrows button,1
2680,😈,smiling face with horns,1
2686,☕,hot beverage,1
2689,☑️,check box with check,1
2691,😮‍💨,face exhaling,1
2692,😍,smiling face with heart-eyes,1
