Topic,Words,Frequency,Timestamp
76,"croissants, coffee, lurks, hajsjd, hakshsksjs",5,2023-05-16
77,"orjvenrpdr, xp22bzwkls, tapping, creeping, sunrise",2,2023-05-16
78,"swallow, swallowing, lgbplfzbdp, m6ictkq3fu, jlvsfzunya",9,2023-05-16
79,"daddy, ddeqyx3tso, vtj4ai2ikx, n1wresmra7, qhmvpbpcte",6,2023-05-16
80,"bath, bathe, bathed, vu8uu66gq0, ogc0z9pbpp",8,2023-05-16
81,"oreo, oreos, f8jtxgig8d, grind, melt",3,2023-05-16
82,"argentinian, dulce, de, argentina, mate",11,2023-05-16
83,"churros, friar, dulce, de, churro",7,2023-05-16
84,"much, how, yqvq0uubsc, j2fuagrplj, x1znjloq9p",8,2023-05-16
85,"ljbubklosj, zd1d8vkhde, jakaj, jdjdjsjsja, jajajakks",4,2023-05-16
86,"strawberry, milkshake, milkshakes, 1qamyghlko, unflavored",8,2023-05-16
87,"breakfast, ox1qp1dodu, usipgql1um, yz6vreck9x, j1agl1cqld",7,2023-05-16
88,"lpm, vtm1urfcks, wqwbygpb1i, lpmtr, svcopo2jkc",4,2023-05-16
89,"smell, smells, sheep, carries, like",10,2023-05-16
90,"rt, tpybwsrwni, gaevsfopgm, martesdetetotas, ddnlujhglc",4,2023-05-16
91,"sirens, mxpjmflbhn, drink, from, leche",3,2023-05-16
92,"soy, color, misscromatina, taliawegman, em7tjnj7gs",4,2023-05-16
93,"delicious, 4rviokfhwj, wo2nwpwlzp, qnczbbzosy, wafydwrpoj",5,2023-05-16
94,"bb, breaker, poodle, marbled, upa",4,2023-05-16
95,"cavilac, cheese, 16may, produced, 90",29,2023-05-16
96,"sleep, glass, bed, sleeping, ivfd2ucwql",8,2023-05-16
97,"bread, loaf, colantasabemas, cu0hqlc8fq, 37tk3ihso9",11,2023-05-16
98,"eggs, egg, nms636zyoe, machora, loxxq3r5lw",4,2023-05-16
99,"yogurt, krece, 4fjmeggunw, akocxn7yxu, dwayne",5,2023-05-16
100,"bread, toast, butter, dulce, de",11,2023-05-16
101,"a9syyrqsq0, monasterio, ladobuenook, indecent, revelation",2,2023-05-16
102,"cold, c9dbw3lhbw, u7hfzlaj8v, glass, cheers",6,2023-05-16
103,"kill, myself, pudding, rice, want",2,2023-05-16
104,"bleed, hate, drink, neta, pinch",5,2023-05-16
105,"his, her, he, ujfsho8b3x, oqc0dree72",5,2023-05-16
106,"spilled, crying, over, cry, lvsanefwgv",5,2023-05-16
107,"drink, zu6bddq0ev, jypkshhi9n, wglgzvlrn3, b7knevfl2q",5,2023-05-16
108,"rico, marshmallows, mashmellos, xxp0l5t13e, zsjkc1pks9",5,2023-05-16
109,"男菩萨, hauahha, 6rurxzbqbl, goje2dzw8j, 巨根",4,2023-05-16
110,"mom, my, dad, pt16, inhaler",7,2023-05-16
111,"lick, dslvta5gmf, m2pddoyrqe, ynpzik1zsj, snorts",3,2023-05-16
112,"frother, maker, cappuccino, mini, superautomatic",7,2023-05-16
113,"hot, om5ur1jjjl, fb9ffqoqlm, nymhubhshp, ladysabrossa",5,2023-05-16
114,"characters, beaten, beyonce, plot, was",8,2023-05-16
115,"avena, miel, ritual, butter, hk2ttiemlm",2,2023-05-16
117,"expired, messrs, mercar, siq0gkzei2, caney",4,2023-05-16
118,"tiger, 5tcdngs7or, broaster, makis, diamantelectric",2,2023-05-16
119,"cuckold, wife, upcrg4rmal, iuzhxs1rnf, fantasias",3,2023-05-16
120,"açaí, shaken, freshly, cupuaçu, bagel",4,2023-05-16
121,"cappuccino, mocca, froth, decaffeinated, basically",2,2023-05-16
122,"shaken, coffee, surzecmwkw, mwjfyd3zvx, qualifies",5,2023-05-16
123,"poop, pooping, w2linkoeno, llhxcqalh9, lkrkpcegi6",9,2023-05-16
124,"banana, atol, bananas, zlzy2qwlyh, uwjf1z82wd",3,2023-05-16
-1,"and, milk, to, the, you",2113,2023-05-17
0,"production, of, the, in, price",227,2023-05-17
1,"coffee, with, milk, drink, sugar",111,2023-05-17
2,"rice, pudding, sings, made, recipe",111,2023-05-17
3,"healthy, lifestyle, hypertension, diet, health",158,2023-05-17
4,"bad, what, people, milk, have",72,2023-05-17
5,"hit, car, crashed, should, have",73,2023-05-17
6,"madrid, league, bad, champions, team",113,2023-05-17
7,"latte, matcha, croissants, myself, with",66,2023-05-17
8,"breast, donation, babies, donate, human",65,2023-05-17
9,"asturian, asturias, asturiana, the, will",79,2023-05-17
10,"penalty, beaten, flamengo, beat, game",69,2023-05-17
11,"gay, cum, 17, 26, nsfwtwt",42,2023-05-17
12,"beat, beats, nothing, kkkk, beaten",41,2023-05-17
13,"lactose, free, intolerant, wasn, whole",53,2023-05-17
14,"chocolate, fresh, chocomilk, vanilla, chokis",34,2023-05-17
15,"cereal, first, cereals, before, put",35,2023-05-17
16,"almond, soy, milk, coconut, taste",35,2023-05-17
17,"cock, dick, suck, my, ass",25,2023-05-17
18,"video, videos, rt, upload, full",40,2023-05-17
19,"pump, pumping, pumped, who, wants",26,2023-05-17
20,"milkshake, pepison, madison, think, having",29,2023-05-17
21,"people, bad, are, envious, be",32,2023-05-17
22,"he, him, morenomen2022, his, kfuzjg3cvo",22,2023-05-17
23,"condensed, desayunosymeriendas, buns, scones, rolls",17,2023-05-17
24,"wants, want, give, who, https",21,2023-05-17
26,"shaken, shake, shaking, up, it",24,2023-05-17
27,"physical, change, jonah, hill, his",21,2023-05-17
28,"shake, protein, weight, arguiñano, lose",26,2023-05-17
29,"notomemitos, jflafaurie, fedegan, cow, calcium",40,2023-05-17
30,"dulce, de, leche, disgusting, jakajab",19,2023-05-17
31,"painted, as, cow, bad, b6sziogwcp",6,2023-05-17
32,"mother, baby, breast, father, kettle",19,2023-05-17
33,"mala, leche, papu, enano, aldair",22,2023-05-17
34,"ass, fill, full, your, my",18,2023-05-17
35,"sisters, brother, brothers, hlumt5uave, wernicke",9,2023-05-17
36,"leche, cande, desayunoamericano, leches, la",22,2023-05-17
37,"her, she, 2n4clhb82y, insolence, vh1fztzxpx",15,2023-05-17
38,"ice, cream, dulce, de, leche",11,2023-05-17
39,"brigadeiro, coco, 8rlerdkwfh, cmqcg2l07z, noix",1,2023-05-17
40,"repairing, amazon, aftersun, capsules, ecran",8,2023-05-17
41,"change, physical, chip, changes, noticeable",13,2023-05-17
42,"record, broken, records, broke, own",15,2023-05-17
43,"rich, richest, wymj00utoy, how, dick",13,2023-05-17
44,"cake, dulce, de, leche, fried",11,2023-05-17
45,"con, café, cafe, leche, plaza",12,2023-05-17
46,"face, mouth, fill, your, 7uibj5v3ir",17,2023-05-17
47,"fill, filled, with, https, co",23,2023-05-17
48,"powdered, alert, powder, wpkssaenff, eohlmlcljm",15,2023-05-17
49,"telegram, channel, group, dm, private",13,2023-05-17
50,"oatmeal, oat, oats, digestion, ñiam",12,2023-05-17
51,"he, defocusing, uyxodhhm4z, nwysnc7wwh, blunders",5,2023-05-17
52,"lios, 9l7wgtb0zt, uwxctd05yy, 8x7uyigwlc, ajcb7lu8dy",10,2023-05-17
53,"get, out, pij4, sc0bzgvmrt, bpftz2yrvu",16,2023-05-17
54,"hooker, hookers, little, her, o7vwovrvvm",12,2023-05-17
55,"tea, followed, ginger, mate, 1gkcygh6wi",11,2023-05-17
56,"pancakes, dulce, de, leche, pancake",12,2023-05-17
57,"paddling, dulce, de, leche, chef",7,2023-05-17
58,"cat, kitten, voice, coooorta, cssfobty9s",10,2023-05-17
59,"tank, water, kobeni, 7aknhz0ulz, ngtmtjb9iv",6,2023-05-17
60,"jng9z7rppq, as, really, say, cow",1,2023-05-17
62,"birthday, lots, smcpruiykx, vvqymko8zw, ehjumufy3b",8,2023-05-17
63,"white, whiter, pink, than, skin",8,2023-05-17
64,"morning, wake, good, up, uhyb0eiens",14,2023-05-17
65,"teeth, baby, tooth, dentist, prowling",10,2023-05-17
66,"tits, induce, 4psi7i3ic0, vk7vq4unww, 3usbhfzgvx",7,2023-05-17
67,"smoothie, fruit, green, banana, tablespoon",12,2023-05-17
68,"strawberry, juice, jungwon, enhypen, juices",12,2023-05-17
69,"spoonful, dulce, de, leche, eat",10,2023-05-17
70,"mood, bad, contentilla, qkrq9qkcum, jcokcvtmpf",8,2023-05-17
71,"cookies, op2z3eilta, jykwjh7u4v, juna, chocolate",12,2023-05-17
72,"arroz, con, novel, lm3pe3pj1z, infidels",5,2023-05-17
73,"octagons, spoons, plan, matter, continue",1,2023-05-17
74,"coconut, delicioosoooo, felito, gbjvwmalcr, k6gh5ruzkv",10,2023-05-17
75,"icecream, breakfast, pilates, drinks, chamomile",9,2023-05-17
76,"croissants, axwf2wps0k, vswxoj5ejb, aphrodisiac, amuses",3,2023-05-17
77,"twitter, tweet, chatgpt, tweets, users",11,2023-05-17
78,"swallow, swallowing, cs65ohgtsh, tdptm4ndjr, p46nzhesxt",10,2023-05-17
79,"daddy, hcyrmaa28w, ottkk4lelt, nowvodx2xs, tigres",4,2023-05-17
80,"bath, kenarevista, clnrmhijlv, bañosdeleche, fxpxmccmef",5,2023-05-17
81,"oreo, oreos, dido, em2argv4bd, cookies",8,2023-05-17
82,"argentina, argentinian, dulce, de, its",5,2023-05-17
83,"churros, churro, dulce, de, leche",6,2023-05-17
84,"much, m1t5imesig, diiiiiios, zhray67dhk, leopoldogerman",7,2023-05-17
85,"julian, ñerooo, jdsajda, ahahahahahahahahajsjddjd, 6mzamtgkgn",9,2023-05-17
86,"strawberry, milkshake, pbravs49ut, myself, bike",5,2023-05-17
87,"breakfast, mocochinchi, btkkcu92tr, f3dpqr0wns, lq0u6kwdsg",4,2023-05-17
88,"lpm, leg, bad, chargers, hahahahahaj",5,2023-05-17
89,"smell, tulips, smells, wfq58cngnh, repasador",6,2023-05-17
90,"rt, aaxxyauhxc, kf7ebitx98, s0sun4wgay, pour",3,2023-05-17
91,"oc, sirens, drew, 69lhkbwyyv, mójol",2,2023-05-17
92,"soy, bye, costco, zompopos, zggh0grirj",7,2023-05-17
93,"mmmm, jiialaa4e6, gjewfo42wc, shantae, cw04qzvkqz",4,2023-05-17
94,"bb, kisses, wherever, mommy, favorite",11,2023-05-17
95,"cheese, sheep, assaf, ciempozuelos, produces",8,2023-05-17
96,"sleep, glass, go, bed, cup",19,2023-05-17
97,"pprysmhub4, bread, childhood, supermarket, wait",2,2023-05-17
98,"poygwzg9y9, nmxi32l52j, eggs, n0, cruising_cali",2,2023-05-17
99,"yogurt, hyeop, 이협, juqaixpahl, 드리핀",7,2023-05-17
100,"bread, butter, cosasdecome, chwz5tev2k, oo6aquetdb",4,2023-05-17
101,"marcos, 9uq5efb6xy, ii3zhqmqrm, otakus, toupee",2,2023-05-17
102,"cold, bubbles, glass, q0vwkhuknz, poñé",7,2023-05-17
103,"kill, myself, pudding, rice, want",3,2023-05-17
104,"hahahahajj, qol48zifrw, psychologically, drink, whole",5,2023-05-17
105,"his, xfepyt5prz, czfoa5hkrr, golem, aksxy2habe",4,2023-05-17
106,"spilled, cry, over, crying, ohnkrkwi5l",13,2023-05-17
107,"xzlfygp0yo, uieacgifp6, ztoknlersi, drink, martintetaz",4,2023-05-17
108,"rico, heteroflexible, qvknrcdgni, 8mucqdwimb, ogr6mjzphn",6,2023-05-17
109,"pvbear33, mkcefwamiu, 2jd3nr4tvo, wrnh08sbwz, 2tp2xyrlkp",4,2023-05-17
110,"dative, biergarten, circuiting, travelled, kitchen",4,2023-05-17
111,"lick, licking, d6li6mffog, 56m157cvc1, sextape",5,2023-05-17
112,"frother, capuchino, nespresso, lapequenaasia, electric",3,2023-05-17
113,"hot, g23mur0v2d, nnyp44ismf, rbu3hbddba, 4hsixwhlyi",5,2023-05-17
114,"script, cheesy, mbwr7nle2v, x1c5xmhr2o, 3uupj8fxc5",7,2023-05-17
115,"butter, dulce, de, siempreee, yzhaggoeau",6,2023-05-17
116,"u9oy38znvb, lecche, dame, boot, giblets",1,2023-05-17
117,"expired, 0fle4iwvzb, cbmlg0pjcy, 9rbbtl9au8, pv3pewxoxf",6,2023-05-17
118,"tiger, fp2iclwtca, solvency, 8aghtofps6, circulá",5,2023-05-17
119,"cuckold, wife, males, swallow, xebkhfwgfy",9,2023-05-17
120,"açaí, atoa, açaízin, shaken, banana",6,2023-05-17
121,"cappuccino, hx85fpjven, e3fhgnoe0i, i0pyr9blfu, capuccino",4,2023-05-17
122,"place, shake, its, always, coffee",1,2023-05-17
123,"poop, i45djsivcn, ptjiwonqte, twlb935ewa, lhbqfuueju",7,2023-05-17
124,"banana, bananas, milkshake, delicious, routine",6,2023-05-17
-1,"milk, and, to, the, you",1880,2023-05-18
0,"production, the, of, in, price",228,2023-05-18
1,"coffee, with, milk, drink, sugar",152,2023-05-18
2,"pudding, rice, made, mom, knows",86,2023-05-18
3,"healthy, health, lifestyle, diet, eating",117,2023-05-18
4,"bad, what, people, milk, have",76,2023-05-18
5,"hit, crashed, car, head, had",54,2023-05-18
6,"bad, madrid, football, he, the",67,2023-05-18
7,"latte, matcha, uade, myself, almond",58,2023-05-18
8,"donation, breast, human, babies, mothers",96,2023-05-18
9,"asturian, asturias, million, company, the",46,2023-05-18
10,"penalty, beaten, team, goal, palmeiras",33,2023-05-18
11,"gay, rt, porno, hetero, onlyrealboyzz",29,2023-05-18
12,"beat, beats, nothing, beaten, up",43,2023-05-18
13,"lactose, free, intolerant, wasn, whole",35,2023-05-18
14,"chocolate, fresh, jungly, chocomilk, vanilla",32,2023-05-18
15,"cereal, cereals, first, then, before",23,2023-05-18
16,"almond, almonds, farmashop, coffee, milk",34,2023-05-18
17,"dick, cock, penis, my, until",29,2023-05-18
18,"video, videos, rt, full, dzlmsqgndv",29,2023-05-18
19,"pump, pumping, pumped, who, my",34,2023-05-18
20,"milkshake, having, y072zn4qkt, irrv4mjuco, bzdddevuw1",24,2023-05-18
21,"people, bad, person, are, be",24,2023-05-18
22,"he, him, his, theo, drinks",26,2023-05-18
23,"condensed, arepas, deliver, poxrz0yqc9, franciscounda",18,2023-05-18
24,"wants, want, 7hbw5gtckj, txxfa7ahbr, qdigpo0egg",15,2023-05-18
26,"shaken, shake, shaking, unnoticed, up",20,2023-05-18
27,"physical, change, nieto, pepón, actor",23,2023-05-18
28,"shake, protein, constipation, estreñimiento, estiloyvida",20,2023-05-18
29,"cows, cow, fedegan, notomemitos, calf",26,2023-05-18
30,"dulce, de, leche, pierre, gasly",27,2023-05-18
31,"painted, as, cow, bad, is",24,2023-05-18
32,"baby, mother, breast, mom, breastfeed",15,2023-05-18
33,"mala, leche, paredes, acuña, bostero",23,2023-05-18
34,"ass, fill, little, 7zuc35kzz5, reg9jfht3l",15,2023-05-18
35,"brothers, sisters, sister, brother, efe1syfeoo",12,2023-05-18
36,"leche, polvorón, leches, la, lbl4gtuh6a",18,2023-05-18
37,"her, she, xk6qexmgfy, f5kyygzzzp, lpomq3ezyl",15,2023-05-18
38,"ice, cream, dulce, de, leche",14,2023-05-18
39,"dulce, de, leche, ry0xdllx63, fx6qu97vzw",7,2023-05-18
40,"aftersun, ml, extract, babaria, 00",9,2023-05-18
41,"change, physical, gym, mental, seeing",15,2023-05-18
42,"record, broken, broke, hypetrain, aleksandr",7,2023-05-18
43,"rich, how, ass, paris, full",15,2023-05-18
44,"cake, dulce, cakes, de, leche",12,2023-05-18
45,"con, café, cafe, leche, buscoactivos",16,2023-05-18
46,"face, fill, chikus, yanke, 0zrnidc3be",11,2023-05-18
47,"fill, filling, filled, s3lkjmyjog, asn1car",13,2023-05-18
48,"powdered, klim, powder, backwards, burger",15,2023-05-18
49,"telegram, channel, subscribe, video, dm",10,2023-05-18
50,"oat, oatmeal, oats, l68vpsuwst, ti7qiipq1z",14,2023-05-18
51,"he, him, his, michi, milkshake",13,2023-05-18
52,"loaned, hpta, dciosguxn4, halrgk1kv0, mulet",13,2023-05-18
53,"out, get, rpoztk7dyu, luuuzouocw, 8vilwqdchu",9,2023-05-18
54,"hooker, hookers, tadpoles, fill, cock",10,2023-05-18
55,"tea, mhdy3lvpdp, ztne26d31f, culiaa, recommendation",7,2023-05-18
56,"pancakes, dulce, de, leche, pancake",9,2023-05-18
57,"paddling, paddle, dulce, de, leche",14,2023-05-18
58,"kitten, cat, kittens, 28vlawe8d4, bpzprwmuqb",8,2023-05-18
59,"tank, tanks, water, sermcz0xzc, bustardo",9,2023-05-18
60,"as, say, really, cow, bad",17,2023-05-18
62,"birthday, lots, mllpqazfnc, f1b1crrhqh, j2cwhg5rlx",7,2023-05-18
63,"white, whiter, transparent, than, be",9,2023-05-18
64,"morning, twin, good, sunday, 5unqxgsm91",10,2023-05-18
65,"teeth, baby, tooth, having, same",11,2023-05-18
66,"tits, nqjjskxk5u, iyeeqepiev, 3323487026, trilltxx",9,2023-05-18
67,"smoothie, 0i3g7tqrtk, fan, kd39ihtk79, 0i3g7tqzis",10,2023-05-18
68,"strawberry, juice, chinola, smells, fruit",11,2023-05-18
69,"dulce, spoon, de, leche, potw",6,2023-05-18
70,"mood, manicurist, kapping, tested, pampering",3,2023-05-18
71,"cookies, cookie, 0fvddo7rgt, jwvcywreuq, kajsaksjka",11,2023-05-18
72,"arroz, con, suegra, leche, gag",6,2023-05-18
73,"freajmkhph, calculated, cals, sugar, powdered",1,2023-05-18
74,"coconut, tura, wkwsaml1zp, yqjknvbn4h, speaker",7,2023-05-18
75,"bread, carrot, breakfast, cream, chicken",7,2023-05-18
76,"croissants, coffee, croissant, with, hahahahajas",11,2023-05-18
77,"tweet, twitter, tweets, aged, t0tl4ue9uf",13,2023-05-18
78,"swallow, q5wbnrlbp2, nysfy91haj, lavp4dr1ta, mera",3,2023-05-18
79,"daddy, fill, zu8eelp8tg, hedo0pbbfi, gkdo1cevfm",9,2023-05-18
80,"bath, bathe, bathed, lhkflksb0q, 12tgiheqd5",10,2023-05-18
81,"oreo, oreos, add, kiipspeob5, ubqdmjhdfw",6,2023-05-18
82,"uruguay, argentina, zrcxquzl6t, it6wepducc, cresta",4,2023-05-18
83,"churros, due6dlrdsh, churro, platter, canoncito",3,2023-05-18
84,"much, yeljazcw7g, kqtmdiayml, i3bzdu6t3w, toleranciaceroagresionesmédicos",9,2023-05-18
85,"jajajajajajajajajajajajajajajajajajajajaja, liqrebncar, l8mlmeshim, japs, megacat",5,2023-05-18
86,"strawberry, milkshake, irflexyqxx, 8lzzq6nt03, dyl5kiyyo0",6,2023-05-18
87,"breakfast, eggs, vrdtexlvwi, m8wf11rzz7, eiz4ihyjid",10,2023-05-18
88,"lpm, dodged, bpm, increasing, bad",4,2023-05-18
89,"smells, smell, kmsprb0d7k, oj5v08t8hs, varas",7,2023-05-18
90,"rt, 1uviiflqcl, rj9d4sjojs, rxyuk28qzn, whether",3,2023-05-18
91,"perfume, sirens, ihuaglramr, littlebodybigheart, aint",1,2023-05-18
92,"soy, milks, ミルク, fbll0xhq8z, いちご",8,2023-05-18
93,"001bnwbqu5, vwhqeez8ul, nn4t89xk9j, mniytcizqz, qgn6hbtpr2",5,2023-05-18
94,"bb, kisses, mmm, treat, favorite",4,2023-05-18
95,"cheese, cheeses, sheep, factory, agolada",9,2023-05-18
96,"sleep, glass, warm, bed, go",13,2023-05-18
97,"bread, breads, bh6e65yktc, pteh83hi7l, batxxbg2jp",6,2023-05-18
98,"eggs, kyi28k2ntt, wjvhcabdok, 8dfvihta8b, qwgyl5owqo",5,2023-05-18
99,"yogurt, tipssalud, d1nc1fugvy, yoghurt, greek",4,2023-05-18
100,"bread, butter, toast, dulce, de",9,2023-05-18
101,"marcos, romina, julieta, uhu1uswd35, zjzl5bhpz3",7,2023-05-18
102,"cold, afrsmmd0mv, 9r7cex2kgh, almirón, glass",5,2023-05-18
103,"kill, myself, pudding, rice, want",4,2023-05-18
104,"drink, whole, bqz2mlxg6t, gorreadx, can",10,2023-05-18
105,"his, eldest, he, gulp, arachnid",7,2023-05-18
106,"spilled, over, cry, 1rhdofzv9j, hps",3,2023-05-18
107,"drink, qpshrqm5xm, yvwdbni9da, pmnlcdjkfh, sfykkl2ehk",8,2023-05-18
108,"rico, ricooooooo, txhgbueyb6, iieeltxkdb, o5d01b4nct",4,2023-05-18
109,"rt, la, mi, que, wv3yb1q5kh",6,2023-05-18
110,"learned, grandfather, me, gyusakqjy5, tanko",8,2023-05-18
111,"lick, vinted, feet, licks, licking",3,2023-05-18
112,"frother, longhi, publi, superautomatic, electric",8,2023-05-18
113,"hot, gayelq3hdr, ig1c0gei0l, zquhrgzh4n, ljapqrsqsj",7,2023-05-18
114,"traumas, movie, experienced, season, beaten",8,2023-05-18
115,"butter, dulce, de, leche, peanut",43,2023-05-18
117,"expired, expires, ptm, ticket, packs",4,2023-05-18
118,"tiger, uuuuuuf, chute, flavored, knew",2,2023-05-18
119,"cuckold, lxea4zwacs, h42hw6jgdr, gecko, bnwo",2,2023-05-18
120,"açaí, itaguaí, exaggeration, heaven, remembering",3,2023-05-18
121,"frappe, cafetalito, caramel, favor, whipped",2,2023-05-18
122,"shake, shaken, chá, kassava, coffee",4,2023-05-18
123,"6hhfher1yy, srhszxtlyo, poop, patrick, felix",2,2023-05-18
124,"banana, bananas, zilnosupko, ky00b1kj6j, a3rgyc5big",6,2023-05-18
-1,"and, milk, to, the, co",1935,2023-05-19
0,"production, of, the, in, 000",209,2023-05-19
1,"coffee, with, milk, and, myself",143,2023-05-19
2,"pudding, rice, mom, made, my",91,2023-05-19
3,"healthy, lifestyle, diet, life, health",70,2023-05-19
4,"bad, people, what, coastal, milk",81,2023-05-19
5,"hit, car, crashed, had, head",71,2023-05-19
6,"bad, paredes, he, madrid, player",77,2023-05-19
7,"latte, croissants, matcha, cold, myself",64,2023-05-19
8,"donation, breast, mothers, world, human",821,2023-05-19
9,"asturian, company, windar, asturias, mining",64,2023-05-19
10,"penalty, beaten, goalkeeper, goal, team",21,2023-05-19
11,"gay, cum, dick, cumtribute, interracial",41,2023-05-19
12,"beat, beats, nothing, up, beaten",33,2023-05-19
13,"lactose, free, intolerant, drinking, whole",43,2023-05-19
14,"chocolate, fresh, savoy, vanilla, milk",27,2023-05-19
15,"cereal, cereals, first, before, put",26,2023-05-19
16,"almond, milk, thiago, tried, seed",34,2023-05-19
17,"cock, dick, suck, my, want",45,2023-05-19
18,"video, videos, full, rt, see",33,2023-05-19
19,"pump, pumping, pumped, acn8ai5xyw, need",25,2023-05-19
20,"milkshake, chocolate, 𝚛𝚊𝚝𝚋𝚘𝚢, fwsx1g16qh, shcgymrb2v",18,2023-05-19
21,"people, bad, person, are, you",29,2023-05-19
22,"he, him, his, out, milk",27,2023-05-19
23,"condensed, strawberries, uf, popsicles, cream",20,2023-05-19
24,"want, wants, who, https, co",33,2023-05-19
26,"shaken, shake, unnoticed, ha, shaking",26,2023-05-19
27,"physical, change, meghan, markle, getty",15,2023-05-19
28,"shake, protein, fanweeks, weight, vitamines",22,2023-05-19
29,"cow, cows, technology, milking, dairy",36,2023-05-19
30,"dulce, de, leche, pierre, writing",16,2023-05-19
31,"painted, as, cow, bad, is",18,2023-05-19
32,"breast, baby, boob, mother, months",23,2023-05-19
33,"mala, bitch, paredes, leche, son",11,2023-05-19
34,"ass, fill, your, little, want",17,2023-05-19
35,"sisters, brother, sister, brothers, blur",13,2023-05-19
36,"leche, apply, la, tutae01lan, l5usphtpqi",15,2023-05-19
37,"she, her, y180o0hm5a, gjzqlacwji, euna7juqyw",16,2023-05-19
38,"ice, cream, dulce, de, leche",17,2023-05-19
39,"dulce, de, c9rzi8rqmb, j1jo2eqifw, hvkdmqvoqt",4,2023-05-19
40,"kg, amazon, publi, discount, 05",18,2023-05-19
41,"physical, change, gym, nig8mc8nav, jotas",9,2023-05-19
42,"record, broken, records, 23, broke",16,2023-05-19
43,"rich, jlqprvhllg, jrd5puu9xk, dinvn9kljw, i1no20zx2e",9,2023-05-19
44,"cake, fried, cakes, dulce, de",31,2023-05-19
45,"con, café, cafe, leche, cafecito",18,2023-05-19
46,"face, mouth, fill, oxhyvwqgsh, f8s77lzr4q",14,2023-05-19
47,"fill, filled, fills, with, r2nq0wvmnv",15,2023-05-19
48,"powdered, klim, machines, pueeessss, ritamaestre",10,2023-05-19
49,"telegram, channel, vip, group, x9bfc7xuav",17,2023-05-19
50,"oatmeal, oat, oats, few, apple",10,2023-05-19
51,"wena, he, enmiavn5h1, euos5j4hjh, x0nzvevnmw",7,2023-05-19
52,"omega, sxhrqbvkoo, x4qiy0uoy0, 4wdcwg8av6, lsutzhzc35",16,2023-05-19
53,"out, get, kladkbzld5, crusing_gay69, 72gxdozs0i",13,2023-05-19
54,"hooker, hookers, thousand, t5beejqk1p, tefiiiita",8,2023-05-19
55,"tea, herbal, honey, queencharlotte, wdngfaeip6",9,2023-05-19
56,"pancakes, dulce, de, leche, with",20,2023-05-19
57,"paddling, plm, harrrrrrta, dulce, alfre",4,2023-05-19
58,"cat, meow, kitten, cats, temporary",8,2023-05-19
59,"tank, ebjsdbalwz, m8s8oewpqj, 5cdlcthr6k, mew5imyuui",6,2023-05-19
60,"as, really, say, cow, bad",11,2023-05-19
62,"birthday, lots, jkur2ohxk2, guq1zvsu5j, desabafo",6,2023-05-19
63,"white, black, brown, bazooka, 30otfsrwf0",11,2023-05-19
64,"friday, morning, wake, good, sunday",18,2023-05-19
